"NU_ANO","CO_CURSO","NU_ITEM_OFG","NU_ITEM_OFG_Z","NU_ITEM_OFG_X","NU_ITEM_OFG_N","NU_ITEM_OCE","NU_ITEM_OCE_Z","NU_ITEM_OCE_X","NU_ITEM_OCE_N","DS_VT_GAB_OFG_FIN","DS_VT_GAB_OCE_FIN","DS_VT_ESC_OFG","DS_VT_ACE_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OCE","TP_PRES","TP_PR_GER","TP_PR_OB_FG","TP_PR_DI_FG","TP_PR_OB_CE","TP_PR_DI_CE","TP_SFG_D1","TP_SFG_D2","TP_SCE_D1","TP_SCE_D2","TP_SCE_D3","NT_GER","NT_FG","NT_OBJ_FG","NT_DIS_FG","NT_FG_D1","NT_FG_D1_PT","NT_FG_D1_CT","NT_FG_D2","NT_FG_D2_PT","NT_FG_D2_CT","NT_CE","NT_OBJ_CE","NT_DIS_CE","NT_CE_D1","NT_CE_D2","NT_CE_D3","CO_RS_I1","CO_RS_I2","CO_RS_I3","CO_RS_I4","CO_RS_I5","CO_RS_I6","CO_RS_I7","CO_RS_I8","CO_RS_I9"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","ADACDEDC","01111111","BBBEDBACEEEBCADEEDAAECDCEED","911010110991910191100091101",555,555,555,555,555,555,555,555,555,555,555,69,"85.1","87.5","81.5","85.5","77.5","87.5","77.5","87.5",75,"63.6","61.9","73.3","86.7",50,"83.3","D","A","C","B","D","C","C","C","C"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDAEDECC",11101101,"ABBBDDAEDCEAEADEEAAEAEECEEC","911111101990910190110191100",555,555,555,555,555,555,555,555,555,555,555,"69.9","73.2",75,"70.5","57.5","87.5",50,"83.5","67.5","87.5","68.8","66.7","80.6","66.7",75,100,"D","A","C","E","D","B","B","B","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","DDACDECE","01111100","ADBCDDACDEEACAAAEDAECCCCEAD","901011111990910091111091111",555,555,555,555,555,555,555,555,555,555,555,"70.3","66.8","62.5","73.3",51,55,50,"95.5","77.5",100,"71.5","71.4","72.2","66.7",50,100,"E","A","D","C","D","B","A","C","A"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDACDECC",11111101,"DBBBDDACDBCCCABCDDACECDEEAD","911111111990911091100090111",555,555,555,555,555,555,555,555,555,555,555,"71.4","76.6","87.5","60.3","77.5","87.5",75,43,65,"37.5","69.6","71.4","59.5","86.7",25,"66.7",,,,,,,,,
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDACDDDC",11111011,"EBBBDDACDDCACADDDDAEECCCEAE","911111111990910091110091110",555,555,555,555,555,555,555,555,555,555,555,"72.1","80.3","87.5","69.5",71,55,75,68,90,"62.5","69.4","71.4","58.3","66.7",25,"83.3","C","B","D","B","B","C","B","C","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDACBEDC",11110111,"BBABADAADACBCBBEEDAEAEACEAE","910101101991901191110191110",555,555,555,555,555,555,555,555,555,555,555,"72.1",90,"87.5","93.8",100,100,100,"87.5","87.5","87.5","66.1","71.4","36.1",0,25,"83.3",,,,,,,,,
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","ADACEEDC","01110111","BBBADDACDCEACADEEAAECEACEAD","911011111990910190111191111",555,555,555,555,555,555,555,555,555,555,555,76,"72.5",75,"68.8","67.5","87.5","62.5",70,100,"62.5","77.2",81,"55.5","33.3",50,"83.3","D","C","B","E","D","B","A","C","A"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","ADACDEDC","01111111","ABEBDDACDDBCCABEEDAECCECDCE","910111111990911191111091000",555,555,555,555,555,555,555,555,555,555,555,"76.1","84.1","87.5",79,"80.5","52.5","87.5","77.5","87.5",75,"73.4","71.4",85,80,75,100,"D","C","A","B","E","B","B","C","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","ADACDEDC","01111111","DBACDDACDECBAAACEDAECEACECD","910011111991910091111191101",555,555,555,555,555,555,555,555,555,555,555,"78.2","76.4","87.5","59.8","58.5","42.5","62.5",61,55,"62.5","78.8","76.2","93.3",80,100,100,"E","D","A","B","E","C","B","B","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDACDEDC",11111111,"BBBCDDACDCCACADECDAECEACEEE","911011111990910191111191100",555,555,555,555,555,555,555,555,555,555,555,"79.9","87.7",100,"69.3","75.5","77.5",75,63,65,"62.5","77.3","76.2","83.3","66.7",100,"83.3","C","B","B","B","C","C","B","D","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","EDACBECC","01110101","BBBBDDACDEEDAABEEDAECECEEAE","911111111990911191111190110",555,555,555,555,555,555,555,555,555,555,555,"80.1","60.7","62.5",58,63,65,"62.5",53,65,50,"86.6","85.7","91.7",100,75,100,"E","D","C","E","D","C","B","C","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDAEDEDC",11101111,"ABBBDDACDDCBCABADDAECBAEDAD","911111111991911091111090011",555,555,555,555,555,555,555,555,555,555,555,"81.6","82.6","87.5","75.3",83,65,"87.5","67.5","87.5","62.5","81.2",81,"82.2","46.7",100,100,"D","B","C","D","D","B","B","C","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","DDAEDEDC","01101111","BBBBDDBCDCDBCABCEDAECECCEAE","911111011991911091111191110",555,555,555,555,555,555,555,555,555,555,555,"82.1","81.2",75,"90.5","95.5","77.5",100,"85.5","77.5","87.5","82.4","85.7","63.9","66.7",25,100,"C","A","C","C","E","B","B","B","B"
2022,21589,8,0,0,0,27,0,0,0,"BDACDEDC","ABBBDDACDCCBAABEBDAECEECEAD","BDACDEDC",11111111,"ABBADDACBECACABEDDAECECCEAD","911011110990911191111191111",555,555,555,555,555,555,555,555,555,333,555,"83.2","88.4",100,71,69,45,75,73,65,75,"81.4","85.7","56.7","86.7",0,"83.3","B","A","B","D","E","A","A","A","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE",,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADAEBBCC","01100001","ACDCBCBCBECBCDABCBEBAACBABD","019191100000000009000000000",555,555,555,555,555,555,555,555,555,555,555,"22.1","39.9","37.5","43.5","16.5","32.5","12.5","70.5","52.5",75,"16.1","16.7","12.5",0,15,"22.5","B","C","A","E","A","C","A","C","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CBEABEDC","00000111","DCAEABCDECBEAABDCBBEECDABBC","019090000001010009000001000",555,555,555,555,555,555,555,555,555,555,555,"26.4","49.6","37.5","67.8",70,100,"62.5","65.5","77.5","62.5","18.6","16.7","29.2","7.5",45,35,"B","C","E","D","E","D","A","D","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CBAECDEB","00100000","CBAACCCBDAEEEDABBAACCBDCABD","009091001001100009100100000",555,555,555,555,555,555,555,555,555,555,555,"26.6","37.2","12.5","74.3","75.5","77.5",75,73,65,75,"23.1",25,"12.5",0,15,"22.5","D","A","C","C","B","D","B","D","D"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAECADA",11100010,"DCBEADBCBDDEECBAEBCCDEACCBE","019090100111100019001000001",555,555,555,555,555,555,555,555,555,555,333,"32.3","33.5",50,"8.8",11,55,0,"6.5","32.5",0,"31.9","37.5",0,0,0,0,"C","C","A","D","D","C","B","D","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ACBDDECA","00001100","DCBBEACABDDECEBBDACAEBAEEAB","019090010111000009010100110",555,555,555,555,555,555,555,555,555,555,555,"33.4","26.9",25,"29.8","28.5","42.5",25,31,55,25,"35.5","37.5","24.2","27.5","22.5","22.5","C","A","E","E","D","C","B","D","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDBCAEDC","01010111","CCDCAEAAADEEDCBCCEBBEACDBDB","019190010101000109000000000",555,555,555,555,555,555,555,555,555,555,555,"34.3","60.7","62.5",58,"57.5","87.5",50,"58.5","42.5","62.5","25.5",25,"28.3","52.5","32.5",0,"B","C","B","E","D","B","A","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEDC",11111111,"CCEDBBCBDDAEEDDEDBEACDBEACC","019090001101101009010010000",555,555,555,333,555,555,333,333,555,333,333,"36.2",60,100,0,0,0,0,0,0,0,"28.3","33.3",0,0,0,0,,,,,,,,,
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDAEEDDC","01100011","ACBBABDADDCEEBBCCBADBAAACAA","019090011101100109100001010",555,555,555,555,555,555,555,555,555,333,555,"41.3","54.8",50,62,"45.5","77.5","37.5","78.5","42.5","87.5","36.8","41.7","9.2","17.5",0,10,"B","C","B","D","D","C","A","C","D"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BBADCBDC",10100011,"CCAAABAAEDAEEEDACADDDEEACCE","019090010101101009001001001",555,555,555,555,555,555,555,555,555,555,555,"41.6","58.1",50,"70.3",63,65,"62.5","77.5","87.5",75,"36.1","37.5","28.3","42.5","17.5",25,"A","A","B","B","E","C","B","B","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAECC","01110101","DCBCACADDCEDEABCAACBCBBBECA","019191001000110109000110100",555,555,555,555,555,555,555,555,555,555,555,"43.1","51.9","62.5",36,21,55,"12.5",51,55,50,"40.2","41.7","31.7","37.5","47.5",10,"B","B","B","A","D","C","A","C","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEEC",11111101,"BCBDAACDBDAEDEBEECAAEBBADAC","019090000101000019110111010",555,555,555,555,555,333,333,555,333,333,333,"43.1","66.2","87.5","34.3",0,0,0,"68.5","42.5",75,"35.4","41.7",0,0,0,0,"B","C","B","C","D","C","A","D","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACDECC","01111101","BBBCACDADDAEDEBECBACECABCAD","009191011101000009100000010",555,555,555,555,555,555,555,555,555,555,555,"43.2","68.7",75,"59.3","55.5","77.5",50,63,65,"62.5","34.7","33.3","42.5",55,50,"22.5","C","C","C","B","D","C","B","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CDACAEDC","01110111","ECBDBBCABDAEEBDBDCDAECABCBE","119090010101101009010000001",555,555,555,555,555,555,555,555,555,555,555,"43.2",68,75,"57.5","57.5","87.5",50,"57.5","87.5",50,"34.9","37.5",20,"27.5","32.5",0,"C","A","A","B","E","A","E","A","E"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDABBEEE",11100100,"ACDADCCADEDDDEBCCABECEEAEAA","019091011010000109000001110",555,555,555,555,555,555,555,555,555,555,555,"43.7","64.2",50,"85.5","95.5","77.5",100,"75.5","77.5",75,"36.9","37.5","33.3",35,65,0,"C","A","A","B","E","C","D","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DEACBDDC","00110011","CBAEBBCADCCEDABCEDCACBBADCA","009090011001010119010111000",555,555,555,555,555,555,555,555,555,555,555,"46.1","66.6",50,"91.5","85.5","77.5","87.5","97.5","87.5",100,"39.2","41.7",25,"17.5","32.5",25,"B","C","C","A","B","D","B","D","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDECC",11111101,"BCAAACAACDDECDBCDCEAEAEBCAB","019091010111000109010000010",555,555,555,555,555,555,555,555,555,555,555,"46.2",82,"87.5","73.8","47.5","87.5","37.5",100,100,100,"34.2","37.5","15.8",15,"32.5",0,"D","C","C","E","D","A","A","B","C"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACDEDC","01111111","ECDCBCADADBEBBADBCAAEBCACDB","119191000101000009110101000",555,555,555,555,555,555,555,555,555,555,555,"47.4","77.8","87.5","63.3","63.5","67.5","62.5",63,65,"62.5","37.3","41.7","12.5","27.5",10,0,"B","C","A","E","C","B","A","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADBCEEDC","01010111","CCBECCACBDDCEABCCEAADBDCEBA","019091000110110109111100100",555,555,555,555,555,555,555,555,555,555,555,"52.3","63.7","62.5","65.5",53,65,50,78,90,75,"48.5",50,40,70,15,35,"D","C","C","D","D","C","B","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","CCCCCCCC","00010001","CCACBCBCDDDEECBDDBAAEBECEAE","019191101111100009110100111",555,555,555,555,555,555,555,555,555,555,555,"52.7","42.3",25,"68.3","83.5","67.5","87.5",53,65,50,"56.2","62.5","20.8","17.5","32.5","12.5","A","A","C","D","D","C","D","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAECC","01110101","AEDCABBADDDEDABBEDAEDEDACAD","009190111111010019101001010",555,555,555,555,555,555,555,555,555,555,555,"53.5","60.6","62.5","57.8","35.5","77.5",25,80,100,75,"51.1","54.2","33.3",15,50,35,"B","B","A","C","D","C","B","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEEC",11111101,"CCCDBEBDDDDEEDBCCECBDABBCDE","019090101111100109001010001",555,555,555,555,555,555,555,555,555,555,555,"54.4","85.1","87.5","81.5","77.5","87.5",75,"85.5","77.5","87.5","44.1","45.8","34.2","27.5",40,35,"D","C","C","B","B","C","B","C","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAEAEDC",11100111,"CCAEDCCADDDBEEBCCBCDEBBDEAA","019091011110100109000110110",555,555,555,555,555,555,555,555,555,555,555,"54.5","72.1",75,"67.8","55.5","77.5",50,80,100,75,"48.6",50,"40.8",45,"42.5",35,"C","C","B","B","D","D","A","D","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","EDAEBEDE","01100110","BCBEACBDDDDEDABBCAAADABCECD","019091101111010009111010100",555,555,555,555,555,555,555,555,555,555,555,"55.4","62.3",50,"80.8",78,90,75,"83.5","67.5","87.5","53.1","54.2","46.7","72.5","32.5",35,"C","C","B","B","D","B","A","C","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDACDEDC",11111111,"CCEABDBADDDBDBBCAEAAEBACCAE","019090111110000109110100011",555,555,555,555,555,555,555,555,555,555,555,56,"84.7",100,"61.8",48,90,"37.5","75.5","77.5",75,"46.4",50,"25.8","37.5",15,25,"D","B","C","B","D","B","A","D","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDADAEAC","01100101","CCBABCBDDDAEDEBCCAAAEBBAEAE","019091101101000109110111111",555,555,555,555,555,555,555,555,555,555,555,56,"54.3",50,"60.8","78.5","42.5","87.5",43,65,"37.5","56.5","62.5","22.5","17.5",25,25,"B","C","B","B","C","C","B","B","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","DDACEECC","01110101","CCECECDABDEEDABCCCAAEBBECAD","019191010101010109110110010",555,555,555,555,555,555,555,555,555,555,555,"56.8","72.1","62.5","86.5","97.5","87.5",100,"75.5","77.5",75,"51.7","54.2","37.5",45,"32.5",35,"B","C","B","E","E","C","A","C","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","EDACAEDC","01110111","CCDCAAADBDAEACDCCBAAEBBAEAD","019190000101001109110111110",555,555,555,555,555,555,555,555,555,555,555,"56.9","75.6",75,"76.5","57.5","87.5",50,"95.5","77.5",100,"50.7","54.2","30.8",25,"32.5",35,"D","C","B","A","D","D","A","C","A"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","ADACAEDC","01110111","CCAABAAADDDEEABCDACADAEAEAE","019090011111110109011001111",555,555,555,555,555,555,555,555,555,555,555,"59.3","71.4",75,66,83,65,"87.5",49,45,50,"55.3","62.5","14.2",0,30,"12.5","B","C","B","D","D","C","A","D","B"
2022,21860,8,0,0,0,27,0,0,0,"BDACDEDC","ECBCBCBADDDEEADCEDAADBBAEAE","BDAEDEDC",11101111,"ECBCBAAADDEDECBBCDAABBBCAAE","119190011100100009110110011",555,555,555,555,555,555,555,555,555,555,555,"59.4","85.6","87.5","82.8",80,100,75,"85.5","77.5","87.5","50.7","54.2","30.8","37.5","7.5","47.5","C","C","B","A","D","C","B","C","B"
